T,Points:0,Points:1,Points:2,Point ID,Block Number
345.755,0.00290862,-0.00255079,0.265,21144,5
345.755,0.00321668,-0.00214932,0.265,21145,5
345.755,0.0034697,-0.00171107,0.265,21146,5
345.755,0.00366336,-0.00124354,0.265,21147,5
345.755,0.00379433,-0.00075474,0.265,21148,5
345.755,0.00386039,-0.000253023,0.265,21149,5
345.755,0.00386039,0.000253023,0.265,21150,5
345.755,0.00379433,0.00075474,0.265,21151,5
345.755,0.00366336,0.00124354,0.265,21152,5
345.755,0.0034697,0.00171107,0.265,21153,5
345.755,0.00321668,0.00214932,0.265,21154,5
345.755,0.00290862,0.00255079,0.265,21155,5
349.066,0.00261026,-0.00228914,0.265,21156,5
349.066,0.00288672,-0.00192884,0.265,21157,5
349.066,0.00311379,-0.00153555,0.265,21158,5
349.066,0.00328758,-0.00111598,0.265,21159,5
349.066,0.00340512,-0.00067732,0.265,21160,5
349.066,0.0034644,-0.000227068,0.265,21161,5
349.066,0.0034644,0.000227068,0.265,21162,5
349.066,0.00340512,0.00067732,0.265,21163,5
349.066,0.00328758,0.00111598,0.265,21164,5
349.066,0.00311379,0.00153555,0.265,21165,5
349.066,0.00288672,0.00192884,0.265,21166,5
349.066,0.00261026,0.00228914,0.265,21167,5
349.881,0.00228801,-0.00200653,0.265,21168,5
349.881,0.00253034,-0.00169072,0.265,21169,5
349.881,0.00272938,-0.00134598,0.265,21170,5
349.881,0.00288171,-0.00097821,0.265,21171,5
349.881,0.00298474,-0.000593702,0.265,21172,5
349.881,0.0030367,-0.000199036,0.265,21173,5
349.881,0.0030367,0.000199036,0.265,21174,5
349.881,0.00298474,0.000593702,0.265,21175,5
349.881,0.00288171,0.00097821,0.265,21176,5
349.881,0.00272938,0.00134598,0.265,21177,5
349.881,0.00253034,0.00169072,0.265,21178,5
349.881,0.00228801,0.00200653,0.265,21179,5
349.991,0.00193997,-0.00170131,0.265,21180,5
349.991,0.00214543,-0.00143353,0.265,21181,5
349.991,0.00231419,-0.00114123,0.265,21182,5
349.991,0.00244336,-0.000829408,0.265,21183,5
349.991,0.00253071,-0.00050339,0.265,21184,5
349.991,0.00257477,-0.000168759,0.265,21185,5
349.991,0.00257477,0.000168759,0.265,21186,5
349.991,0.00253071,0.00050339,0.265,21187,5
349.991,0.00244336,0.000829408,0.265,21188,5
349.991,0.00231419,0.00114123,0.265,21189,5
349.991,0.00214543,0.00143353,0.265,21190,5
349.991,0.00193997,0.00170131,0.265,21191,5
350,0.00156406,-0.00137164,0.265,21192,5
350,0.00172971,-0.00115576,0.265,21193,5
350,0.00186577,-0.000920096,0.265,21194,5
350,0.0019699,-0.000668692,0.265,21195,5
350,0.00204033,-0.000405847,0.265,21196,5
350,0.00207585,-0.000136058,0.265,21197,5
350,0.00207585,0.000136058,0.265,21198,5
350,0.00204033,0.000405847,0.265,21199,5
350,0.0019699,0.000668692,0.265,21200,5
350,0.00186577,0.000920096,0.265,21201,5
350,0.00172971,0.00115576,0.265,21202,5
350,0.00156406,0.00137164,0.265,21203,5
350,0.00115805,-0.00101558,0.265,21204,5
350,0.0012807,-0.000855739,0.265,21205,5
350,0.00138144,-0.000681253,0.265,21206,5
350,0.00145855,-0.00049511,0.265,21207,5
350,0.00151069,-0.000300496,0.265,21208,5
350,0.00153699,-0.00010074,0.265,21209,5
350,0.00153699,0.00010074,0.265,21210,5
350,0.00151069,0.000300496,0.265,21211,5
350,0.00145855,0.00049511,0.265,21212,5
350,0.00138144,0.000681253,0.265,21213,5
350,0.0012807,0.000855739,0.265,21214,5
350,0.00115805,0.00101558,0.265,21215,5
350,0.000719541,-0.00063102,0.265,21216,5
350,0.000795749,-0.000531703,0.265,21217,5
350,0.000858343,-0.000423288,0.265,21218,5
350,0.00090625,-0.00030763,0.265,21219,5
350,0.00093865,-0.000186709,0.265,21220,5
350,0.000954991,-6.25934e-05,0.265,21221,5
350,0.000954991,6.25934e-05,0.265,21222,5
350,0.00093865,0.000186709,0.265,21223,5
350,0.00090625,0.00030763,0.265,21224,5
350,0.000858343,0.000423288,0.265,21225,5
350,0.000795749,0.000531703,0.265,21226,5
350,0.000719541,0.00063102,0.265,21227,5
350,0.000327897,-0.000287558,0.265,21228,5
350,0.000362626,-0.000242299,0.265,21229,5
350,0.00039115,-0.000192894,0.265,21230,5
350,0.000412981,-0.000140188,0.265,21231,5
350,0.000427746,-8.50841e-05,0.265,21232,5
350,0.000435193,-2.8524e-05,0.265,21233,5
350,0.000435193,2.8524e-05,0.265,21234,5
350,0.000427746,8.50841e-05,0.265,21235,5
350,0.000412981,0.000140188,0.265,21236,5
350,0.00039115,0.000192894,0.265,21237,5
350,0.000362626,0.000242299,0.265,21238,5
350,0.000327897,0.000287558,0.265,21239,5
330.425,0.00344063,-0.00301735,0.275,21240,5
330.425,0.00380504,-0.00254245,0.275,21241,5
330.425,0.00410434,-0.00202404,0.275,21242,5
330.425,0.00433342,-0.001471,0.275,21243,5
330.425,0.00448835,-0.000892788,0.275,21244,5
330.425,0.00456648,-0.000299303,0.275,21245,5
330.425,0.00456648,0.000299303,0.275,21246,5
330.425,0.00448835,0.000892788,0.275,21247,5
330.425,0.00433342,0.001471,0.275,21248,5
330.425,0.00410434,0.00202404,0.275,21249,5
330.425,0.00380504,0.00254245,0.275,21250,5
330.425,0.00344063,0.00301735,0.275,21251,5
338.623,0.00318486,-0.00279305,0.275,21252,5
338.623,0.00352218,-0.00235345,0.275,21253,5
338.623,0.00379924,-0.00187358,0.275,21254,5
338.623,0.00401128,-0.00136165,0.275,21255,5
338.623,0.0041547,-0.000826421,0.275,21256,5
338.623,0.00422702,-0.000277054,0.275,21257,5
338.623,0.00422702,0.000277054,0.275,21258,5
338.623,0.0041547,0.000826421,0.275,21259,5
338.623,0.00401128,0.00136165,0.275,21260,5
338.623,0.00379924,0.00187358,0.275,21261,5
338.623,0.00352218,0.00235345,0.275,21262,5
338.623,0.00318486,0.00279305,0.275,21263,5
345.596,0.00290862,-0.00255079,0.275,21264,5
345.596,0.00321668,-0.00214932,0.275,21265,5
345.596,0.0034697,-0.00171107,0.275,21266,5
345.596,0.00366336,-0.00124354,0.275,21267,5
345.596,0.00379433,-0.00075474,0.275,21268,5
345.596,0.00386039,-0.000253023,0.275,21269,5
345.596,0.00386039,0.000253023,0.275,21270,5
345.596,0.00379433,0.00075474,0.275,21271,5
345.596,0.00366336,0.00124354,0.275,21272,5
345.596,0.0034697,0.00171107,0.275,21273,5
345.596,0.00321668,0.00214932,0.275,21274,5
345.596,0.00290862,0.00255079,0.275,21275,5
349.001,0.00261026,-0.00228914,0.275,21276,5
349.001,0.00288672,-0.00192884,0.275,21277,5
349.001,0.00311379,-0.00153555,0.275,21278,5
349.001,0.00328758,-0.00111598,0.275,21279,5
349.001,0.00340512,-0.00067732,0.275,21280,5
349.001,0.0034644,-0.000227068,0.275,21281,5
349.001,0.0034644,0.000227068,0.275,21282,5
349.001,0.00340512,0.00067732,0.275,21283,5
349.001,0.00328758,0.00111598,0.275,21284,5
349.001,0.00311379,0.00153555,0.275,21285,5
349.001,0.00288672,0.00192884,0.275,21286,5
349.001,0.00261026,0.00228914,0.275,21287,5
349.868,0.00228801,-0.00200653,0.275,21288,5
349.868,0.00253034,-0.00169072,0.275,21289,5
349.868,0.00272938,-0.00134598,0.275,21290,5
349.868,0.00288171,-0.00097821,0.275,21291,5
349.868,0.00298474,-0.000593702,0.275,21292,5
349.868,0.0030367,-0.000199036,0.275,21293,5
349.868,0.0030367,0.000199036,0.275,21294,5
349.868,0.00298474,0.000593702,0.275,21295,5
349.868,0.00288171,0.00097821,0.275,21296,5
349.868,0.00272938,0.00134598,0.275,21297,5
349.868,0.00253034,0.00169072,0.275,21298,5
349.868,0.00228801,0.00200653,0.275,21299,5
349.989,0.00193997,-0.00170131,0.275,21300,5
349.989,0.00214543,-0.00143353,0.275,21301,5
349.989,0.00231419,-0.00114123,0.275,21302,5
349.989,0.00244336,-0.000829408,0.275,21303,5
349.989,0.00253071,-0.00050339,0.275,21304,5
349.989,0.00257477,-0.000168759,0.275,21305,5
349.989,0.00257477,0.000168759,0.275,21306,5
349.989,0.00253071,0.00050339,0.275,21307,5
349.989,0.00244336,0.000829408,0.275,21308,5
349.989,0.00231419,0.00114123,0.275,21309,5
349.989,0.00214543,0.00143353,0.275,21310,5
349.989,0.00193997,0.00170131,0.275,21311,5
349.999,0.00156406,-0.00137164,0.275,21312,5
349.999,0.00172971,-0.00115576,0.275,21313,5
349.999,0.00186577,-0.000920096,0.275,21314,5
349.999,0.0019699,-0.000668692,0.275,21315,5
349.999,0.00204033,-0.000405847,0.275,21316,5
349.999,0.00207585,-0.000136058,0.275,21317,5
349.999,0.00207585,0.000136058,0.275,21318,5
349.999,0.00204033,0.000405847,0.275,21319,5
349.999,0.0019699,0.000668692,0.275,21320,5
349.999,0.00186577,0.000920096,0.275,21321,5
349.999,0.00172971,0.00115576,0.275,21322,5
349.999,0.00156406,0.00137164,0.275,21323,5
350,0.00115805,-0.00101558,0.275,21324,5
350,0.0012807,-0.000855739,0.275,21325,5
350,0.00138144,-0.000681253,0.275,21326,5
350,0.00145855,-0.00049511,0.275,21327,5
350,0.00151069,-0.000300496,0.275,21328,5
350,0.00153699,-0.00010074,0.275,21329,5
350,0.00153699,0.00010074,0.275,21330,5
350,0.00151069,0.000300496,0.275,21331,5
350,0.00145855,0.00049511,0.275,21332,5
350,0.00138144,0.000681253,0.275,21333,5
350,0.0012807,0.000855739,0.275,21334,5
350,0.00115805,0.00101558,0.275,21335,5
350,0.000719541,-0.00063102,0.275,21336,5
350,0.000795749,-0.000531703,0.275,21337,5
350,0.000858343,-0.000423288,0.275,21338,5
350,0.00090625,-0.00030763,0.275,21339,5
350,0.00093865,-0.000186709,0.275,21340,5
350,0.000954991,-6.25934e-05,0.275,21341,5
350,0.000954991,6.25934e-05,0.275,21342,5
350,0.00093865,0.000186709,0.275,21343,5
350,0.00090625,0.00030763,0.275,21344,5
350,0.000858343,0.000423288,0.275,21345,5
350,0.000795749,0.000531703,0.275,21346,5
350,0.000719541,0.00063102,0.275,21347,5
350,0.000327897,-0.000287558,0.275,21348,5
350,0.000362626,-0.000242299,0.275,21349,5
350,0.00039115,-0.000192894,0.275,21350,5
350,0.000412981,-0.000140188,0.275,21351,5
350,0.000427746,-8.50841e-05,0.275,21352,5
350,0.000435193,-2.8524e-05,0.275,21353,5
350,0.000435193,2.8524e-05,0.275,21354,5
350,0.000427746,8.50841e-05,0.275,21355,5
350,0.000412981,0.000140188,0.275,21356,5
350,0.00039115,0.000192894,0.275,21357,5
350,0.000362626,0.000242299,0.275,21358,5
350,0.000327897,0.000287558,0.275,21359,5
330.356,0.00344063,-0.00301735,0.285,21360,5
330.356,0.00380504,-0.00254245,0.285,21361,5
330.356,0.00410434,-0.00202404,0.285,21362,5
330.356,0.00433342,-0.001471,0.285,21363,5
330.356,0.00448835,-0.000892788,0.285,21364,5
330.356,0.00456648,-0.000299303,0.285,21365,5
330.356,0.00456648,0.000299303,0.285,21366,5
330.356,0.00448835,0.000892788,0.285,21367,5
330.356,0.00433342,0.001471,0.285,21368,5
330.356,0.00410434,0.00202404,0.285,21369,5
330.356,0.00380504,0.00254245,0.285,21370,5
330.356,0.00344063,0.00301735,0.285,21371,5
338.466,0.00318486,-0.00279305,0.285,21372,5
338.466,0.00352218,-0.00235345,0.285,21373,5
338.466,0.00379924,-0.00187358,0.285,21374,5
338.466,0.00401128,-0.00136165,0.285,21375,5
338.466,0.0041547,-0.000826421,0.285,21376,5
338.466,0.00422702,-0.000277054,0.285,21377,5
338.466,0.00422702,0.000277054,0.285,21378,5
338.466,0.0041547,0.000826421,0.285,21379,5
338.466,0.00401128,0.00136165,0.285,21380,5
338.466,0.00379924,0.00187358,0.285,21381,5
338.466,0.00352218,0.00235345,0.285,21382,5
338.466,0.00318486,0.00279305,0.285,21383,5
345.44,0.00290862,-0.00255079,0.285,21384,5
345.44,0.00321668,-0.00214932,0.285,21385,5
345.44,0.0034697,-0.00171107,0.285,21386,5
345.44,0.00366336,-0.00124354,0.285,21387,5
345.44,0.00379433,-0.00075474,0.285,21388,5
345.44,0.00386039,-0.000253023,0.285,21389,5
345.44,0.00386039,0.000253023,0.285,21390,5
345.44,0.00379433,0.00075474,0.285,21391,5
345.44,0.00366336,0.00124354,0.285,21392,5
345.44,0.0034697,0.00171107,0.285,21393,5
345.44,0.00321668,0.00214932,0.285,21394,5
345.44,0.00290862,0.00255079,0.285,21395,5
348.935,0.00261026,-0.00228914,0.285,21396,5
348.935,0.00288672,-0.00192884,0.285,21397,5
348.935,0.00311379,-0.00153555,0.285,21398,5
348.935,0.00328758,-0.00111598,0.285,21399,5
348.935,0.00340512,-0.00067732,0.285,21400,5
348.935,0.0034644,-0.000227068,0.285,21401,5
348.935,0.0034644,0.000227068,0.285,21402,5
348.935,0.00340512,0.00067732,0.285,21403,5
348.935,0.00328758,0.00111598,0.285,21404,5
348.935,0.00311379,0.00153555,0.285,21405,5
348.935,0.00288672,0.00192884,0.285,21406,5
348.935,0.00261026,0.00228914,0.285,21407,5
349.855,0.00228801,-0.00200653,0.285,21408,5
349.855,0.00253034,-0.00169072,0.285,21409,5
349.855,0.00272938,-0.00134598,0.285,21410,5
349.855,0.00288171,-0.00097821,0.285,21411,5
349.855,0.00298474,-0.000593702,0.285,21412,5
349.855,0.0030367,-0.000199036,0.285,21413,5
349.855,0.0030367,0.000199036,0.285,21414,5
349.855,0.00298474,0.000593702,0.285,21415,5
349.855,0.00288171,0.00097821,0.285,21416,5
349.855,0.00272938,0.00134598,0.285,21417,5
349.855,0.00253034,0.00169072,0.285,21418,5
349.855,0.00228801,0.00200653,0.285,21419,5
349.988,0.00193997,-0.00170131,0.285,21420,5
349.988,0.00214543,-0.00143353,0.285,21421,5
349.988,0.00231419,-0.00114123,0.285,21422,5
349.988,0.00244336,-0.000829408,0.285,21423,5
349.988,0.00253071,-0.00050339,0.285,21424,5
349.988,0.00257477,-0.000168759,0.285,21425,5
349.988,0.00257477,0.000168759,0.285,21426,5
349.988,0.00253071,0.00050339,0.285,21427,5
349.988,0.00244336,0.000829408,0.285,21428,5
349.988,0.00231419,0.00114123,0.285,21429,5
349.988,0.00214543,0.00143353,0.285,21430,5
349.988,0.00193997,0.00170131,0.285,21431,5
349.999,0.00156406,-0.00137164,0.285,21432,5
349.999,0.00172971,-0.00115576,0.285,21433,5
349.999,0.00186577,-0.000920096,0.285,21434,5
349.999,0.0019699,-0.000668692,0.285,21435,5
349.999,0.00204033,-0.000405847,0.285,21436,5
349.999,0.00207585,-0.000136058,0.285,21437,5
349.999,0.00207585,0.000136058,0.285,21438,5
349.999,0.00204033,0.000405847,0.285,21439,5
349.999,0.0019699,0.000668692,0.285,21440,5
349.999,0.00186577,0.000920096,0.285,21441,5
349.999,0.00172971,0.00115576,0.285,21442,5
349.999,0.00156406,0.00137164,0.285,21443,5
350,0.00115805,-0.00101558,0.285,21444,5
350,0.0012807,-0.000855739,0.285,21445,5
350,0.00138144,-0.000681253,0.285,21446,5
350,0.00145855,-0.00049511,0.285,21447,5
350,0.00151069,-0.000300496,0.285,21448,5
350,0.00153699,-0.00010074,0.285,21449,5
350,0.00153699,0.00010074,0.285,21450,5
350,0.00151069,0.000300496,0.285,21451,5
350,0.00145855,0.00049511,0.285,21452,5
350,0.00138144,0.000681253,0.285,21453,5
350,0.0012807,0.000855739,0.285,21454,5
350,0.00115805,0.00101558,0.285,21455,5
350,0.000719541,-0.00063102,0.285,21456,5
350,0.000795749,-0.000531703,0.285,21457,5
350,0.000858343,-0.000423288,0.285,21458,5
350,0.00090625,-0.00030763,0.285,21459,5
350,0.00093865,-0.000186709,0.285,21460,5
350,0.000954991,-6.25934e-05,0.285,21461,5
350,0.000954991,6.25934e-05,0.285,21462,5
350,0.00093865,0.000186709,0.285,21463,5
350,0.00090625,0.00030763,0.285,21464,5
350,0.000858343,0.000423288,0.285,21465,5
350,0.000795749,0.000531703,0.285,21466,5
350,0.000719541,0.00063102,0.285,21467,5
350,0.000327897,-0.000287558,0.285,21468,5
350,0.000362626,-0.000242299,0.285,21469,5
350,0.00039115,-0.000192894,0.285,21470,5
350,0.000412981,-0.000140188,0.285,21471,5
350,0.000427746,-8.50841e-05,0.285,21472,5
350,0.000435193,-2.8524e-05,0.285,21473,5
350,0.000435193,2.8524e-05,0.285,21474,5
350,0.000427746,8.50841e-05,0.285,21475,5
350,0.000412981,0.000140188,0.285,21476,5
350,0.00039115,0.000192894,0.285,21477,5
350,0.000362626,0.000242299,0.285,21478,5
350,0.000327897,0.000287558,0.285,21479,5
330.289,0.00344063,-0.00301735,0.295,21480,5
330.289,0.00380504,-0.00254245,0.295,21481,5
330.289,0.00410434,-0.00202404,0.295,21482,5
330.289,0.00433342,-0.001471,0.295,21483,5
330.289,0.00448835,-0.000892788,0.295,21484,5
330.289,0.00456648,-0.000299303,0.295,21485,5
330.289,0.00456648,0.000299303,0.295,21486,5
330.289,0.00448835,0.000892788,0.295,21487,5
330.289,0.00433342,0.001471,0.295,21488,5
330.289,0.00410434,0.00202404,0.295,21489,5
330.289,0.00380504,0.00254245,0.295,21490,5
330.289,0.00344063,0.00301735,0.295,21491,5
338.316,0.00318486,-0.00279305,0.295,21492,5
338.316,0.00352218,-0.00235345,0.295,21493,5
338.316,0.00379924,-0.00187358,0.295,21494,5
338.316,0.00401128,-0.00136165,0.295,21495,5
338.316,0.0041547,-0.000826421,0.295,21496,5
338.316,0.00422702,-0.000277054,0.295,21497,5
338.316,0.00422702,0.000277054,0.295,21498,5
338.316,0.0041547,0.000826421,0.295,21499,5
338.316,0.00401128,0.00136165,0.295,21500,5
338.316,0.00379924,0.00187358,0.295,21501,5
338.316,0.00352218,0.00235345,0.295,21502,5
338.316,0.00318486,0.00279305,0.295,21503,5
345.287,0.00290862,-0.00255079,0.295,21504,5
345.287,0.00321668,-0.00214932,0.295,21505,5
345.287,0.0034697,-0.00171107,0.295,21506,5
345.287,0.00366336,-0.00124354,0.295,21507,5
345.287,0.00379433,-0.00075474,0.295,21508,5
345.287,0.00386039,-0.000253023,0.295,21509,5
345.287,0.00386039,0.000253023,0.295,21510,5
345.287,0.00379433,0.00075474,0.295,21511,5
345.287,0.00366336,0.00124354,0.295,21512,5
345.287,0.0034697,0.00171107,0.295,21513,5
345.287,0.00321668,0.00214932,0.295,21514,5
345.287,0.00290862,0.00255079,0.295,21515,5
348.868,0.00261026,-0.00228914,0.295,21516,5
348.868,0.00288672,-0.00192884,0.295,21517,5
348.868,0.00311379,-0.00153555,0.295,21518,5
348.868,0.00328758,-0.00111598,0.295,21519,5
348.868,0.00340512,-0.00067732,0.295,21520,5
348.868,0.0034644,-0.000227068,0.295,21521,5
348.868,0.0034644,0.000227068,0.295,21522,5
348.868,0.00340512,0.00067732,0.295,21523,5
348.868,0.00328758,0.00111598,0.295,21524,5
348.868,0.00311379,0.00153555,0.295,21525,5
348.868,0.00288672,0.00192884,0.295,21526,5
348.868,0.00261026,0.00228914,0.295,21527,5
349.84,0.00228801,-0.00200653,0.295,21528,5
349.84,0.00253034,-0.00169072,0.295,21529,5
349.84,0.00272938,-0.00134598,0.295,21530,5
349.84,0.00288171,-0.00097821,0.295,21531,5
349.84,0.00298474,-0.000593702,0.295,21532,5
349.84,0.0030367,-0.000199036,0.295,21533,5
349.84,0.0030367,0.000199036,0.295,21534,5
349.84,0.00298474,0.000593702,0.295,21535,5
349.84,0.00288171,0.00097821,0.295,21536,5
349.84,0.00272938,0.00134598,0.295,21537,5
349.84,0.00253034,0.00169072,0.295,21538,5
349.84,0.00228801,0.00200653,0.295,21539,5
349.986,0.00193997,-0.00170131,0.295,21540,5
349.986,0.00214543,-0.00143353,0.295,21541,5
349.986,0.00231419,-0.00114123,0.295,21542,5
349.986,0.00244336,-0.000829408,0.295,21543,5
349.986,0.00253071,-0.00050339,0.295,21544,5
349.986,0.00257477,-0.000168759,0.295,21545,5
349.986,0.00257477,0.000168759,0.295,21546,5
349.986,0.00253071,0.00050339,0.295,21547,5
349.986,0.00244336,0.000829408,0.295,21548,5
349.986,0.00231419,0.00114123,0.295,21549,5
349.986,0.00214543,0.00143353,0.295,21550,5
349.986,0.00193997,0.00170131,0.295,21551,5
349.999,0.00156406,-0.00137164,0.295,21552,5
349.999,0.00172971,-0.00115576,0.295,21553,5
349.999,0.00186577,-0.000920096,0.295,21554,5
349.999,0.0019699,-0.000668692,0.295,21555,5
349.999,0.00204033,-0.000405847,0.295,21556,5
349.999,0.00207585,-0.000136058,0.295,21557,5
349.999,0.00207585,0.000136058,0.295,21558,5
349.999,0.00204033,0.000405847,0.295,21559,5
349.999,0.0019699,0.000668692,0.295,21560,5
349.999,0.00186577,0.000920096,0.295,21561,5
349.999,0.00172971,0.00115576,0.295,21562,5
349.999,0.00156406,0.00137164,0.295,21563,5
350,0.00115805,-0.00101558,0.295,21564,5
350,0.0012807,-0.000855739,0.295,21565,5
350,0.00138144,-0.000681253,0.295,21566,5
350,0.00145855,-0.00049511,0.295,21567,5
350,0.00151069,-0.000300496,0.295,21568,5
350,0.00153699,-0.00010074,0.295,21569,5
350,0.00153699,0.00010074,0.295,21570,5
350,0.00151069,0.000300496,0.295,21571,5
350,0.00145855,0.00049511,0.295,21572,5
350,0.00138144,0.000681253,0.295,21573,5
350,0.0012807,0.000855739,0.295,21574,5
350,0.00115805,0.00101558,0.295,21575,5
350,0.000719541,-0.00063102,0.295,21576,5
350,0.000795749,-0.000531703,0.295,21577,5
350,0.000858343,-0.000423288,0.295,21578,5
350,0.00090625,-0.00030763,0.295,21579,5
350,0.00093865,-0.000186709,0.295,21580,5
350,0.000954991,-6.25934e-05,0.295,21581,5
350,0.000954991,6.25934e-05,0.295,21582,5
350,0.00093865,0.000186709,0.295,21583,5
350,0.00090625,0.00030763,0.295,21584,5
350,0.000858343,0.000423288,0.295,21585,5
350,0.000795749,0.000531703,0.295,21586,5
350,0.000719541,0.00063102,0.295,21587,5
350,0.000327897,-0.000287558,0.295,21588,5
350,0.000362626,-0.000242299,0.295,21589,5
350,0.00039115,-0.000192894,0.295,21590,5
350,0.000412981,-0.000140188,0.295,21591,5
350,0.000427746,-8.50841e-05,0.295,21592,5
350,0.000435193,-2.8524e-05,0.295,21593,5
350,0.000435193,2.8524e-05,0.295,21594,5
350,0.000427746,8.50841e-05,0.295,21595,5
350,0.000412981,0.000140188,0.295,21596,5
350,0.00039115,0.000192894,0.295,21597,5
350,0.000362626,0.000242299,0.295,21598,5
350,0.000327897,0.000287558,0.295,21599,5
330.224,0.00344063,-0.00301735,0.305,21600,5
330.224,0.00380504,-0.00254245,0.305,21601,5
330.224,0.00410434,-0.00202404,0.305,21602,5
330.224,0.00433342,-0.001471,0.305,21603,5
330.224,0.00448835,-0.000892788,0.305,21604,5
330.224,0.00456648,-0.000299303,0.305,21605,5
330.224,0.00456648,0.000299303,0.305,21606,5
330.224,0.00448835,0.000892788,0.305,21607,5
330.224,0.00433342,0.001471,0.305,21608,5
330.224,0.00410434,0.00202404,0.305,21609,5
330.224,0.00380504,0.00254245,0.305,21610,5
330.224,0.00344063,0.00301735,0.305,21611,5
338.171,0.00318486,-0.00279305,0.305,21612,5
338.171,0.00352218,-0.00235345,0.305,21613,5
338.171,0.00379924,-0.00187358,0.305,21614,5
338.171,0.00401128,-0.00136165,0.305,21615,5
338.171,0.0041547,-0.000826421,0.305,21616,5
338.171,0.00422702,-0.000277054,0.305,21617,5
338.171,0.00422702,0.000277054,0.305,21618,5
338.171,0.0041547,0.000826421,0.305,21619,5
338.171,0.00401128,0.00136165,0.305,21620,5
338.171,0.00379924,0.00187358,0.305,21621,5
338.171,0.00352218,0.00235345,0.305,21622,5
338.171,0.00318486,0.00279305,0.305,21623,5
345.137,0.00290862,-0.00255079,0.305,21624,5
345.137,0.00321668,-0.00214932,0.305,21625,5
345.137,0.0034697,-0.00171107,0.305,21626,5
345.137,0.00366336,-0.00124354,0.305,21627,5
345.137,0.00379433,-0.00075474,0.305,21628,5
345.137,0.00386039,-0.000253023,0.305,21629,5
345.137,0.00386039,0.000253023,0.305,21630,5
345.137,0.00379433,0.00075474,0.305,21631,5
345.137,0.00366336,0.00124354,0.305,21632,5
345.137,0.0034697,0.00171107,0.305,21633,5
345.137,0.00321668,0.00214932,0.305,21634,5
345.137,0.00290862,0.00255079,0.305,21635,5
348.799,0.00261026,-0.00228914,0.305,21636,5
348.799,0.00288672,-0.00192884,0.305,21637,5
348.799,0.00311379,-0.00153555,0.305,21638,5
348.799,0.00328758,-0.00111598,0.305,21639,5
348.799,0.00340512,-0.00067732,0.305,21640,5
348.799,0.0034644,-0.000227068,0.305,21641,5
348.799,0.0034644,0.000227068,0.305,21642,5
348.799,0.00340512,0.00067732,0.305,21643,5
348.799,0.00328758,0.00111598,0.305,21644,5
348.799,0.00311379,0.00153555,0.305,21645,5
348.799,0.00288672,0.00192884,0.305,21646,5
348.799,0.00261026,0.00228914,0.305,21647,5
349.826,0.00228801,-0.00200653,0.305,21648,5
349.826,0.00253034,-0.00169072,0.305,21649,5
349.826,0.00272938,-0.00134598,0.305,21650,5
349.826,0.00288171,-0.00097821,0.305,21651,5
349.826,0.00298474,-0.000593702,0.305,21652,5
349.826,0.0030367,-0.000199036,0.305,21653,5
349.826,0.0030367,0.000199036,0.305,21654,5
349.826,0.00298474,0.000593702,0.305,21655,5
349.826,0.00288171,0.00097821,0.305,21656,5
349.826,0.00272938,0.00134598,0.305,21657,5
349.826,0.00253034,0.00169072,0.305,21658,5
349.826,0.00228801,0.00200653,0.305,21659,5
349.984,0.00193997,-0.00170131,0.305,21660,5
349.984,0.00214543,-0.00143353,0.305,21661,5
349.984,0.00231419,-0.00114123,0.305,21662,5
349.984,0.00244336,-0.000829408,0.305,21663,5
349.984,0.00253071,-0.00050339,0.305,21664,5
349.984,0.00257477,-0.000168759,0.305,21665,5
349.984,0.00257477,0.000168759,0.305,21666,5
349.984,0.00253071,0.00050339,0.305,21667,5
349.984,0.00244336,0.000829408,0.305,21668,5
349.984,0.00231419,0.00114123,0.305,21669,5
349.984,0.00214543,0.00143353,0.305,21670,5
349.984,0.00193997,0.00170131,0.305,21671,5
349.999,0.00156406,-0.00137164,0.305,21672,5
349.999,0.00172971,-0.00115576,0.305,21673,5
349.999,0.00186577,-0.000920096,0.305,21674,5
349.999,0.0019699,-0.000668692,0.305,21675,5
349.999,0.00204033,-0.000405847,0.305,21676,5
349.999,0.00207585,-0.000136058,0.305,21677,5
349.999,0.00207585,0.000136058,0.305,21678,5
349.999,0.00204033,0.000405847,0.305,21679,5
349.999,0.0019699,0.000668692,0.305,21680,5
349.999,0.00186577,0.000920096,0.305,21681,5
349.999,0.00172971,0.00115576,0.305,21682,5
349.999,0.00156406,0.00137164,0.305,21683,5
350,0.00115805,-0.00101558,0.305,21684,5
350,0.0012807,-0.000855739,0.305,21685,5
350,0.00138144,-0.000681253,0.305,21686,5
350,0.00145855,-0.00049511,0.305,21687,5
350,0.00151069,-0.000300496,0.305,21688,5
350,0.00153699,-0.00010074,0.305,21689,5
350,0.00153699,0.00010074,0.305,21690,5
350,0.00151069,0.000300496,0.305,21691,5
350,0.00145855,0.00049511,0.305,21692,5
350,0.00138144,0.000681253,0.305,21693,5
350,0.0012807,0.000855739,0.305,21694,5
350,0.00115805,0.00101558,0.305,21695,5
350,0.000719541,-0.00063102,0.305,21696,5
350,0.000795749,-0.000531703,0.305,21697,5
350,0.000858343,-0.000423288,0.305,21698,5
350,0.00090625,-0.00030763,0.305,21699,5
350,0.00093865,-0.000186709,0.305,21700,5
350,0.000954991,-6.25934e-05,0.305,21701,5
350,0.000954991,6.25934e-05,0.305,21702,5
